Id,Description,Amount,Date,Owner
31497,Musica,5804,2018-08-27,Paula Lionheart
31498,Deporte,7424,2018-07-27,Bert Macklin
31499,Comida,8965,2018-05-27,Mad Max
31500,Adornos,916,2018-10-27,Jacceline Broom
31501,Musica,1615,2018-02-27,Bert Macklin
31502,Deporte,9272,2018-03-27,Mad Max
31503,Adornos,3202,2018-12-27,Paula Lionheart
31504,Deporte,4406,2018-08-27,Mad Max
31505,Comida,3237,2018-04-27,Bert Macklin
31506,Musica,8308,2018-04-27,Mad Max
31507,Musica,1616,2018-04-27,Bert Macklin
31508,Deporte,2254,2018-12-27,Paula Lionheart
31509,Musica,2214,2018-08-27,Bert Macklin
31510,Adornos,5255,2018-06-27,Bert Macklin
31511,Deporte,1242,2018-09-27,Mad Max
31512,Musica,8065,2018-03-27,Jacceline Broom
31513,Adornos,4444,2018-10-27,Mad Max
31514,Comida,5969,2018-05-27,Mad Max
31515,Adornos,767,2018-02-27,Bert Macklin
31516,Comida,9728,2018-07-27,Jacceline Broom
31517,Comida,836,2019-01-27,Paula Lionheart
31518,Comida,5627,2018-10-27,Mad Max
31519,Adornos,3525,2018-12-27,Mad Max
31520,Musica,6386,2019-01-27,Mad Max
31521,Musica,3887,2018-12-27,Mad Max
31522,Musica,502,2018-04-27,Paula Lionheart
31523,Adornos,9705,2018-05-27,Paula Lionheart
31524,Adornos,6147,2018-09-27,Mad Max
31525,Deporte,6656,2018-12-27,Paula Lionheart
31526,Comida,2544,2019-01-27,Jacceline Broom
31527,Musica,2720,2018-03-27,Jacceline Broom
31528,Comida,9282,2018-07-27,Mad Max
31529,Comida,7666,2018-07-27,Jacceline Broom
31530,Adornos,2346,2018-09-27,Bert Macklin
31531,Deporte,3987,2018-08-27,Paula Lionheart
31532,Deporte,1686,2018-04-27,Bert Macklin
31533,Musica,7696,2018-05-27,Jacceline Broom
31534,Comida,4231,2018-03-27,Mad Max
31535,Comida,3065,2018-04-27,Mad Max
31536,Adornos,3133,2018-09-27,Jacceline Broom
31537,Musica,3206,2018-06-27,Paula Lionheart
31538,Adornos,9707,2018-02-27,Paula Lionheart
31539,Deporte,5704,2018-04-27,Paula Lionheart
31540,Deporte,6973,2019-01-27,Jacceline Broom
31541,Deporte,1151,2019-01-27,Mad Max
31542,Musica,3749,2019-01-27,Mad Max
31543,Deporte,6760,2018-07-27,Mad Max
31544,Adornos,4330,2018-05-27,Jacceline Broom
31545,Comida,727,2019-01-27,Paula Lionheart
31546,Musica,8256,2018-09-27,Paula Lionheart
31547,Comida,1810,2018-06-27,Paula Lionheart
31548,Adornos,8656,2019-01-27,Mad Max
31549,Deporte,6402,2018-03-27,Mad Max
31550,Musica,9627,2018-10-27,Paula Lionheart
31551,Deporte,2840,2018-09-27,Mad Max
31552,Comida,6370,2018-02-27,Bert Macklin
31553,Deporte,7885,2018-07-27,Bert Macklin
31554,Deporte,3009,2018-09-27,Paula Lionheart
31555,Comida,3533,2018-11-27,Jacceline Broom
31556,Adornos,6854,2019-01-27,Bert Macklin
31557,Comida,1281,2019-01-27,Mad Max
31558,Deporte,9679,2018-02-27,Bert Macklin
31559,Deporte,8025,2018-09-27,Jacceline Broom
31560,Deporte,8645,2018-03-27,Jacceline Broom
31561,Adornos,6881,2018-10-27,Jacceline Broom
31562,Comida,3177,2018-06-27,Paula Lionheart
31563,Comida,9264,2018-08-27,Mad Max
31564,Deporte,5571,2018-09-27,Bert Macklin
31565,Deporte,9335,2018-08-27,Paula Lionheart
31566,Musica,6590,2018-08-27,Mad Max
31567,Deporte,1136,2018-08-27,Paula Lionheart
31568,Musica,8093,2018-12-27,Paula Lionheart
31569,Deporte,3361,2018-10-27,Mad Max
31570,Deporte,9486,2018-06-27,Mad Max
31571,Comida,9507,2018-05-27,Bert Macklin
31572,Comida,5589,2018-06-27,Paula Lionheart
31573,Musica,1447,2018-10-27,Bert Macklin
31574,Musica,6481,2018-03-27,Mad Max
31575,Musica,8502,2018-02-27,Jacceline Broom
31576,Musica,3236,2018-12-27,Bert Macklin
31577,Comida,8477,2018-12-27,Mad Max
31578,Deporte,3982,2018-03-27,Paula Lionheart
31579,Comida,4226,2019-01-27,Mad Max
31580,Musica,9744,2018-11-27,Jacceline Broom
31581,Deporte,7848,2018-11-27,Bert Macklin
31582,Comida,9944,2018-02-27,Mad Max
31583,Deporte,3720,2018-05-27,Jacceline Broom
31584,Comida,681,2018-12-27,Jacceline Broom
31585,Musica,3627,2018-11-27,Paula Lionheart
31586,Comida,1706,2018-04-27,Bert Macklin
31587,Adornos,2844,2018-11-27,Bert Macklin
31588,Deporte,960,2018-07-27,Bert Macklin
31589,Deporte,4886,2018-09-27,Bert Macklin
31590,Adornos,5554,2018-09-27,Mad Max
31591,Deporte,7912,2018-02-27,Jacceline Broom
31592,Musica,4304,2018-02-27,Paula Lionheart
31593,Comida,6675,2018-06-27,Mad Max
31594,Musica,5844,2018-10-27,Bert Macklin
31595,Musica,6937,2018-10-27,Bert Macklin
31596,Adornos,1978,2018-06-27,Bert Macklin
31597,Adornos,2285,2019-01-27,Paula Lionheart
31598,Musica,5461,2018-12-27,Bert Macklin
31599,Comida,4343,2018-10-27,Mad Max
31600,Adornos,6906,2018-09-27,Paula Lionheart
31601,Adornos,2039,2018-07-27,Mad Max
31602,Adornos,4948,2018-03-27,Mad Max
31603,Deporte,5283,2018-04-27,Mad Max
31604,Comida,8844,2018-09-27,Jacceline Broom
31605,Comida,4173,2018-02-27,Jacceline Broom
31606,Comida,4251,2018-12-27,Mad Max
31607,Comida,4018,2018-02-27,Paula Lionheart
31608,Comida,4144,2018-03-27,Jacceline Broom
31609,Deporte,1956,2018-04-27,Mad Max
31610,Musica,2345,2018-11-27,Jacceline Broom
31611,Adornos,1107,2018-02-27,Mad Max
31612,Comida,6077,2018-04-27,Jacceline Broom
31613,Adornos,2285,2018-08-27,Mad Max
31614,Musica,9581,2018-09-27,Mad Max
31615,Comida,4857,2018-11-27,Mad Max
31616,Adornos,1038,2018-04-27,Paula Lionheart
31617,Musica,1326,2018-02-27,Bert Macklin
31618,Adornos,8403,2018-11-27,Mad Max
31619,Musica,2184,2018-08-27,Mad Max
31620,Comida,4119,2018-04-27,Bert Macklin
31621,Comida,1338,2018-07-27,Jacceline Broom
31622,Comida,5994,2018-03-27,Paula Lionheart
31623,Adornos,2836,2019-01-27,Bert Macklin
31624,Musica,1155,2018-08-27,Paula Lionheart
31625,Deporte,4327,2018-11-27,Jacceline Broom
31626,Adornos,5588,2018-10-27,Paula Lionheart
31627,Musica,3526,2018-10-27,Bert Macklin
31628,Adornos,9949,2018-02-27,Jacceline Broom
31629,Adornos,7292,2018-06-27,Bert Macklin
31630,Musica,409,2018-07-27,Jacceline Broom
31631,Adornos,5619,2018-09-27,Jacceline Broom
31632,Musica,8162,2018-09-27,Jacceline Broom
31633,Comida,4003,2018-03-27,Paula Lionheart
31634,Deporte,5087,2018-09-27,Paula Lionheart
31635,Adornos,2241,2018-05-27,Bert Macklin
31636,Musica,179,2018-03-27,Bert Macklin
31637,Musica,8170,2018-09-27,Mad Max
31638,Musica,782,2018-11-27,Jacceline Broom
31639,Deporte,9044,2019-01-27,Bert Macklin
31640,Musica,156,2018-04-27,Mad Max
31641,Adornos,3934,2019-01-27,Jacceline Broom
31642,Adornos,6905,2018-02-27,Mad Max
31643,Adornos,4971,2018-05-27,Paula Lionheart
31644,Musica,5523,2018-02-27,Jacceline Broom
31645,Musica,6866,2018-04-27,Jacceline Broom
31646,Musica,7140,2018-11-27,Paula Lionheart
31647,Musica,5803,2018-09-27,Jacceline Broom
31648,Deporte,5479,2018-04-27,Paula Lionheart
31649,Comida,2774,2018-11-27,Mad Max
31650,Musica,2048,2018-03-27,Mad Max
31651,Adornos,8095,2018-06-27,Paula Lionheart
31652,Adornos,9641,2018-11-27,Mad Max
31653,Musica,6924,2018-10-27,Bert Macklin
31654,Deporte,5099,2018-11-27,Mad Max
31655,Deporte,6488,2018-04-27,Mad Max
31656,Deporte,2788,2018-08-27,Bert Macklin
31657,Comida,1069,2018-03-27,Bert Macklin
31658,Comida,6866,2018-12-27,Jacceline Broom
31659,Musica,219,2018-03-27,Jacceline Broom
31660,Musica,8855,2018-07-27,Bert Macklin
31661,Adornos,790,2018-04-27,Mad Max
31662,Deporte,1451,2018-03-27,Jacceline Broom
31663,Comida,3709,2019-01-27,Mad Max
31664,Adornos,1821,2018-08-27,Bert Macklin
31665,Adornos,647,2018-08-27,Jacceline Broom
31666,Deporte,880,2019-01-27,Bert Macklin
31667,Musica,6737,2018-11-27,Bert Macklin
31668,Deporte,5049,2018-07-27,Paula Lionheart
31669,Musica,140,2019-01-27,Bert Macklin
31670,Deporte,2825,2018-10-27,Mad Max
31671,Comida,7997,2018-11-27,Jacceline Broom
31672,Comida,7824,2018-06-27,Paula Lionheart
31673,Adornos,6484,2019-01-27,Paula Lionheart
31674,Comida,5688,2018-09-27,Jacceline Broom
31675,Musica,8157,2019-01-27,Paula Lionheart
31676,Musica,1035,2018-09-27,Paula Lionheart
31677,Musica,9284,2018-04-27,Jacceline Broom
31678,Deporte,6725,2018-11-27,Paula Lionheart
31679,Deporte,6972,2018-09-27,Mad Max
31680,Musica,8260,2018-11-27,Bert Macklin
31681,Musica,1341,2018-09-27,Jacceline Broom
31682,Musica,7930,2018-04-27,Mad Max
31683,Comida,9420,2018-03-27,Paula Lionheart
31684,Deporte,8294,2018-05-27,Bert Macklin
31685,Comida,1043,2018-05-27,Mad Max
31686,Deporte,4944,2019-01-27,Mad Max
31687,Musica,6190,2018-12-27,Paula Lionheart
31688,Comida,1584,2019-01-27,Jacceline Broom
31689,Adornos,2090,2019-01-27,Bert Macklin
31690,Musica,3546,2018-10-27,Bert Macklin
31691,Comida,2782,2018-09-27,Jacceline Broom
31692,Adornos,7701,2018-08-27,Mad Max
31693,Deporte,4008,2019-01-27,Jacceline Broom
31694,Musica,9252,2018-07-27,Paula Lionheart
31695,Adornos,3170,2018-06-27,Jacceline Broom
31696,Musica,8713,2018-02-27,Jacceline Broom
31697,Deporte,9596,2018-09-27,Bert Macklin
31698,Musica,4900,2018-08-27,Bert Macklin
31699,Deporte,2471,2018-09-27,Paula Lionheart
31700,Deporte,1813,2019-01-27,Jacceline Broom
31701,Adornos,4159,2018-02-27,Paula Lionheart
31702,Musica,355,2018-02-27,Paula Lionheart
31703,Deporte,3484,2018-03-27,Jacceline Broom
31704,Comida,7741,2018-06-27,Mad Max
31705,Musica,681,2018-05-27,Paula Lionheart
31706,Comida,880,2018-08-27,Mad Max
31707,Adornos,2625,2018-11-27,Jacceline Broom
31708,Adornos,344,2018-07-27,Jacceline Broom
31709,Musica,7377,2018-02-27,Jacceline Broom
31710,Deporte,8041,2018-03-27,Paula Lionheart
31711,Musica,9637,2018-11-27,Jacceline Broom
31712,Musica,9758,2018-06-27,Jacceline Broom
31713,Adornos,1777,2018-02-27,Mad Max
31714,Deporte,8573,2018-10-27,Jacceline Broom
31715,Comida,6999,2018-09-27,Mad Max
31716,Adornos,8106,2018-05-27,Paula Lionheart
31717,Musica,5417,2018-10-27,Paula Lionheart
31718,Comida,5681,2018-09-27,Paula Lionheart
31719,Adornos,2505,2019-01-27,Jacceline Broom
31720,Musica,8426,2018-06-27,Paula Lionheart
31721,Comida,6631,2018-07-27,Jacceline Broom
31722,Comida,8610,2018-08-27,Jacceline Broom
31723,Adornos,1749,2018-10-27,Paula Lionheart
31724,Adornos,5524,2018-09-27,Mad Max
31725,Deporte,3765,2018-11-27,Bert Macklin
31726,Musica,5229,2018-09-27,Paula Lionheart
31727,Comida,4467,2018-06-27,Bert Macklin
31728,Comida,1336,2018-03-27,Bert Macklin
31729,Adornos,5398,2019-01-27,Jacceline Broom
31730,Adornos,1803,2018-06-27,Jacceline Broom
31731,Musica,9898,2018-07-27,Mad Max
31732,Comida,938,2018-02-27,Jacceline Broom
31733,Musica,2464,2018-12-27,Paula Lionheart
31734,Comida,6176,2018-05-27,Paula Lionheart
31735,Comida,6396,2018-06-27,Bert Macklin
31736,Musica,3944,2018-02-27,Bert Macklin
31737,Comida,6309,2018-02-27,Bert Macklin
31738,Musica,8836,2018-12-27,Jacceline Broom
31739,Comida,9663,2019-01-27,Mad Max
31740,Comida,6168,2018-05-27,Bert Macklin
31741,Comida,9121,2018-06-27,Paula Lionheart
31742,Musica,6393,2018-07-27,Bert Macklin
31743,Musica,6032,2018-11-27,Paula Lionheart
31744,Adornos,6570,2018-02-27,Bert Macklin
31745,Comida,412,2018-02-27,Jacceline Broom
31746,Musica,3141,2018-10-27,Mad Max
31747,Musica,3768,2018-03-27,Jacceline Broom
31748,Deporte,4658,2018-10-27,Paula Lionheart
31749,Adornos,4877,2018-06-27,Jacceline Broom
31750,Adornos,5538,2019-01-27,Jacceline Broom
31751,Musica,9229,2018-10-27,Jacceline Broom
31752,Comida,3184,2018-08-27,Paula Lionheart
31753,Musica,7987,2018-06-27,Jacceline Broom
31754,Comida,4654,2018-04-27,Jacceline Broom
31755,Deporte,2129,2018-02-27,Bert Macklin
31756,Deporte,1292,2018-03-27,Jacceline Broom
31757,Comida,1971,2018-04-27,Bert Macklin
31758,Musica,1052,2018-07-27,Bert Macklin
31759,Deporte,3979,2018-04-27,Bert Macklin
31760,Deporte,2862,2018-10-27,Bert Macklin
31761,Musica,8637,2018-04-27,Jacceline Broom
31762,Musica,7735,2018-03-27,Paula Lionheart
31763,Comida,7015,2018-11-27,Mad Max
31764,Comida,5398,2018-02-27,Bert Macklin
31765,Musica,4763,2018-10-27,Jacceline Broom
31766,Adornos,6416,2018-10-27,Jacceline Broom
31767,Musica,6209,2018-06-27,Mad Max
31768,Musica,4120,2019-01-27,Paula Lionheart
31769,Adornos,2551,2018-06-27,Jacceline Broom
31770,Deporte,667,2018-05-27,Jacceline Broom
31771,Deporte,677,2018-04-27,Mad Max
31772,Adornos,6304,2019-01-27,Paula Lionheart
31773,Comida,2936,2018-06-27,Bert Macklin
31774,Adornos,2587,2018-09-27,Paula Lionheart
31775,Deporte,9052,2018-06-27,Jacceline Broom
31776,Musica,1414,2018-07-27,Paula Lionheart
31777,Deporte,4953,2018-12-27,Bert Macklin
31778,Adornos,7440,2018-03-27,Mad Max
31779,Comida,4764,2018-02-27,Paula Lionheart
31780,Comida,891,2019-01-27,Bert Macklin
31781,Comida,6777,2018-04-27,Bert Macklin
31782,Adornos,819,2018-11-27,Jacceline Broom
31783,Musica,3892,2018-07-27,Bert Macklin
31784,Deporte,4029,2018-09-27,Mad Max
31785,Deporte,3408,2019-01-27,Paula Lionheart
31786,Comida,3289,2018-10-27,Paula Lionheart
31787,Musica,3606,2018-04-27,Bert Macklin
31788,Deporte,3810,2018-10-27,Bert Macklin
31789,Musica,5731,2018-05-27,Paula Lionheart
31790,Musica,8942,2018-08-27,Jacceline Broom
31791,Deporte,3891,2018-03-27,Jacceline Broom
31792,Adornos,7930,2018-12-27,Paula Lionheart
31793,Musica,6721,2018-05-27,Paula Lionheart
31794,Musica,1030,2018-12-27,Mad Max
31795,Comida,8570,2018-12-27,Paula Lionheart
31796,Adornos,774,2018-04-27,Bert Macklin
31797,Deporte,8628,2018-02-27,Jacceline Broom
31798,Adornos,128,2018-11-27,Jacceline Broom
31799,Adornos,684,2018-09-27,Paula Lionheart
31800,Musica,9696,2018-07-27,Jacceline Broom
31801,Comida,7198,2018-06-27,Mad Max
31802,Deporte,1256,2018-09-27,Mad Max
31803,Deporte,6099,2018-11-27,Bert Macklin
31804,Musica,3331,2018-11-27,Bert Macklin
31805,Comida,7184,2018-07-27,Jacceline Broom
31806,Comida,2934,2018-08-27,Bert Macklin
31807,Comida,2751,2019-01-27,Paula Lionheart
31808,Comida,3127,2018-11-27,Paula Lionheart
31809,Deporte,4787,2018-03-27,Bert Macklin
31810,Deporte,4409,2018-12-27,Mad Max
31811,Musica,7222,2018-02-27,Bert Macklin
31812,Comida,7103,2018-02-27,Jacceline Broom
31813,Adornos,1385,2018-12-27,Mad Max
31814,Adornos,5704,2019-01-27,Mad Max
31815,Musica,6962,2018-10-27,Mad Max
31816,Comida,8024,2018-02-27,Paula Lionheart
31817,Adornos,3999,2018-04-27,Paula Lionheart
31818,Comida,5537,2018-07-27,Bert Macklin
31819,Comida,532,2018-11-27,Jacceline Broom
31820,Adornos,2009,2018-04-27,Paula Lionheart
31821,Deporte,7538,2018-06-27,Jacceline Broom
31822,Comida,2067,2019-01-27,Bert Macklin
31823,Comida,2302,2018-03-27,Jacceline Broom
31824,Adornos,2447,2018-11-27,Bert Macklin
31825,Deporte,3392,2018-11-27,Bert Macklin
31826,Adornos,1414,2018-02-27,Mad Max
31827,Comida,6657,2018-07-27,Paula Lionheart
31828,Deporte,4757,2019-01-27,Mad Max
31829,Deporte,9397,2018-08-27,Mad Max
31830,Deporte,9195,2018-07-27,Jacceline Broom
31831,Adornos,5770,2018-05-27,Mad Max
31832,Comida,5945,2018-12-27,Paula Lionheart
31833,Musica,7342,2018-07-27,Mad Max
31834,Comida,142,2018-12-27,Mad Max
31835,Comida,6483,2018-06-27,Mad Max
31836,Adornos,4714,2019-01-27,Paula Lionheart
31837,Deporte,866,2019-01-27,Jacceline Broom
31838,Deporte,9340,2018-05-27,Bert Macklin
31839,Musica,1746,2018-03-27,Jacceline Broom
31840,Comida,6864,2019-01-27,Jacceline Broom
31841,Comida,681,2018-08-27,Paula Lionheart
31842,Adornos,3530,2018-02-27,Mad Max
31843,Comida,570,2018-02-27,Paula Lionheart
31844,Adornos,1349,2018-06-27,Paula Lionheart
31845,Adornos,1486,2018-10-27,Jacceline Broom
31846,Adornos,2749,2018-06-27,Mad Max
31847,Musica,2641,2019-01-27,Paula Lionheart
31848,Adornos,1027,2018-10-27,Bert Macklin
31849,Musica,5017,2018-06-27,Paula Lionheart
31850,Musica,1834,2019-01-27,Bert Macklin
31851,Musica,1738,2018-06-27,Paula Lionheart
31852,Comida,4556,2018-12-27,Jacceline Broom
31853,Adornos,5079,2018-06-27,Jacceline Broom
31854,Deporte,3652,2018-09-27,Mad Max
31855,Adornos,3120,2018-06-27,Paula Lionheart
31856,Comida,3193,2018-10-27,Jacceline Broom
31857,Musica,8818,2018-03-27,Paula Lionheart
31858,Musica,696,2019-01-27,Paula Lionheart
31859,Deporte,420,2018-06-27,Paula Lionheart
31860,Adornos,7741,2018-07-27,Paula Lionheart
31861,Musica,175,2018-12-27,Paula Lionheart
31862,Deporte,9022,2018-03-27,Paula Lionheart
31863,Adornos,6098,2018-04-27,Jacceline Broom
31864,Deporte,1586,2018-06-27,Paula Lionheart
31865,Musica,8883,2018-12-27,Paula Lionheart
31866,Musica,1034,2018-06-27,Paula Lionheart
31867,Musica,1805,2018-05-27,Mad Max
31868,Comida,2995,2018-05-27,Jacceline Broom
31869,Adornos,2829,2019-01-27,Mad Max
31870,Adornos,9417,2018-05-27,Mad Max
31871,Adornos,1711,2019-01-27,Bert Macklin
31872,Adornos,4002,2018-06-27,Mad Max
31873,Comida,4783,2018-08-27,Paula Lionheart
31874,Deporte,1220,2018-08-27,Mad Max
31875,Adornos,6041,2018-06-27,Paula Lionheart
31876,Adornos,8643,2018-11-27,Mad Max
31877,Deporte,2783,2018-10-27,Paula Lionheart
31878,Comida,2286,2018-08-27,Bert Macklin
31879,Adornos,8168,2019-01-27,Bert Macklin
31880,Adornos,7192,2018-10-27,Paula Lionheart
31881,Deporte,5676,2018-07-27,Bert Macklin
31882,Deporte,1732,2018-04-27,Jacceline Broom
31883,Adornos,822,2018-08-27,Bert Macklin
31884,Adornos,249,2019-01-27,Paula Lionheart
31885,Comida,1230,2018-08-27,Bert Macklin
31886,Deporte,7768,2018-12-27,Bert Macklin
31887,Musica,6164,2018-07-27,Paula Lionheart
31888,Comida,8318,2019-01-27,Jacceline Broom
31889,Deporte,9896,2018-07-27,Jacceline Broom
31890,Musica,2379,2018-05-27,Bert Macklin
31891,Comida,5951,2018-02-27,Paula Lionheart
31892,Comida,2530,2019-01-27,Paula Lionheart
31893,Musica,1539,2018-03-27,Mad Max
31894,Musica,7742,2018-05-27,Jacceline Broom
31895,Musica,4487,2018-10-27,Paula Lionheart
31896,Adornos,8982,2018-12-27,Paula Lionheart
31897,Adornos,6821,2019-01-27,Mad Max
31898,Musica,2000,2019-01-27,Mad Max
31899,Deporte,1566,2018-02-27,Bert Macklin
31900,Deporte,5505,2018-06-27,Mad Max
31901,Musica,2458,2018-09-27,Mad Max
31902,Musica,6174,2018-12-27,Paula Lionheart
31903,Musica,9085,2018-11-27,Paula Lionheart
31904,Deporte,1937,2019-01-27,Jacceline Broom
31905,Musica,1015,2018-05-27,Bert Macklin
31906,Adornos,638,2018-08-27,Bert Macklin
31907,Adornos,7361,2018-05-27,Bert Macklin
31908,Musica,1951,2018-09-27,Mad Max
31909,Musica,3693,2018-09-27,Bert Macklin
31910,Musica,2824,2018-02-27,Mad Max
31911,Deporte,4514,2018-08-27,Paula Lionheart
31912,Adornos,9767,2018-08-27,Jacceline Broom
31913,Comida,9142,2018-03-27,Paula Lionheart
31914,Deporte,4195,2018-03-27,Paula Lionheart
31915,Adornos,5861,2019-01-27,Paula Lionheart
31916,Musica,7522,2018-12-27,Jacceline Broom
31917,Deporte,4063,2018-10-27,Mad Max
31918,Musica,9040,2019-01-27,Mad Max
31919,Comida,7161,2018-05-27,Paula Lionheart
31920,Musica,7239,2019-01-27,Jacceline Broom
31921,Comida,9854,2018-12-27,Paula Lionheart
31922,Comida,1851,2018-04-27,Paula Lionheart
31923,Musica,6787,2018-09-27,Jacceline Broom
31924,Comida,4135,2018-10-27,Mad Max
31925,Musica,2125,2018-07-27,Bert Macklin
31926,Musica,6614,2018-06-27,Mad Max
31927,Comida,2139,2018-11-27,Bert Macklin
31928,Deporte,4541,2018-04-27,Bert Macklin
31929,Musica,5064,2018-05-27,Mad Max
31930,Comida,5373,2018-06-27,Jacceline Broom
31931,Comida,4988,2018-02-27,Mad Max
31932,Musica,4650,2018-06-27,Paula Lionheart
31933,Deporte,9181,2018-03-27,Jacceline Broom
31934,Comida,8125,2018-08-27,Bert Macklin
31935,Comida,1462,2018-06-27,Paula Lionheart
31936,Deporte,4286,2018-06-27,Mad Max
31937,Comida,4483,2019-01-27,Mad Max
31938,Deporte,1779,2018-03-27,Jacceline Broom
31939,Comida,254,2018-09-27,Bert Macklin
31940,Adornos,1203,2018-09-27,Paula Lionheart
31941,Deporte,5352,2018-12-27,Jacceline Broom
31942,Adornos,947,2018-05-27,Jacceline Broom
31943,Comida,5690,2018-09-27,Mad Max
31944,Adornos,593,2018-03-27,Mad Max
31945,Adornos,2735,2018-06-27,Jacceline Broom
31946,Adornos,7498,2018-08-27,Paula Lionheart
31947,Deporte,9699,2018-03-27,Bert Macklin
31948,Deporte,5134,2018-09-27,Paula Lionheart
31949,Comida,7038,2018-12-27,Jacceline Broom
31950,Comida,2643,2018-10-27,Mad Max
31951,Comida,7653,2018-06-27,Paula Lionheart
31952,Comida,443,2018-05-27,Bert Macklin
31953,Comida,8448,2018-03-27,Mad Max
31954,Musica,6191,2018-06-27,Paula Lionheart
31955,Deporte,3415,2018-02-27,Paula Lionheart
31956,Deporte,275,2018-10-27,Bert Macklin
31957,Musica,8140,2018-04-27,Jacceline Broom
31958,Deporte,9924,2018-10-27,Jacceline Broom
31959,Comida,8545,2018-03-27,Jacceline Broom
31960,Comida,7915,2019-01-27,Bert Macklin
31961,Comida,6523,2018-06-27,Bert Macklin
31962,Musica,7850,2019-01-27,Mad Max
31963,Musica,1017,2019-01-27,Paula Lionheart
31964,Adornos,7624,2018-06-27,Mad Max
31965,Deporte,2966,2018-06-27,Mad Max
31966,Comida,9482,2018-04-27,Bert Macklin
31967,Deporte,6801,2018-12-27,Jacceline Broom
31968,Adornos,983,2018-12-27,Jacceline Broom
31969,Comida,2070,2018-06-27,Bert Macklin
31970,Musica,1478,2018-06-27,Jacceline Broom
31971,Adornos,2346,2018-04-27,Paula Lionheart
31972,Musica,3983,2018-03-27,Mad Max
31973,Comida,1711,2018-07-27,Paula Lionheart
31974,Musica,1215,2018-12-27,Jacceline Broom
31975,Musica,9240,2018-07-27,Mad Max
31976,Adornos,9810,2018-08-27,Jacceline Broom
31977,Adornos,7432,2019-01-27,Jacceline Broom
31978,Deporte,9235,2018-11-27,Jacceline Broom
31979,Comida,9757,2018-10-27,Mad Max
31980,Deporte,1483,2019-01-27,Mad Max
31981,Deporte,8809,2018-11-27,Bert Macklin
31982,Comida,4104,2018-06-27,Mad Max
31983,Musica,5088,2018-04-27,Jacceline Broom
31984,Deporte,9393,2018-07-27,Paula Lionheart
31985,Adornos,1964,2018-02-27,Paula Lionheart
31986,Musica,4463,2018-03-27,Paula Lionheart
31987,Comida,3371,2019-01-27,Jacceline Broom
31988,Comida,875,2018-04-27,Bert Macklin
31989,Adornos,3757,2018-02-27,Mad Max
31990,Adornos,5180,2018-06-27,Jacceline Broom
31991,Deporte,1878,2018-02-27,Jacceline Broom
31992,Musica,2802,2018-09-27,Bert Macklin
31993,Adornos,3210,2018-09-27,Paula Lionheart
31994,Adornos,491,2018-03-27,Paula Lionheart
31995,Musica,7922,2018-02-27,Bert Macklin
31996,Musica,6701,2018-02-27,Mad Max
31997,Comida,3627,2018-05-27,Mad Max
31998,Deporte,9961,2018-09-27,Mad Max
31999,Deporte,4418,2018-12-27,Jacceline Broom
32000,Deporte,7886,2018-03-27,Bert Macklin
32001,Musica,1939,2018-04-27,Mad Max
32002,Adornos,3307,2018-08-27,Mad Max
